movie_id,rating_count,rating_sum,avg_rating,updated_at
25956,6,22.500,3.750,2026-06-28 08:29:57.163683
25959,48,146.000,3.042,2026-06-28 08:29:57.163683
25960,31,107.000,3.452,2026-06-28 08:29:57.163683
25961,99,359.000,3.626,2026-06-28 08:29:57.163683
25962,92,306.000,3.326,2026-06-28 08:29:57.163683
25963,167,658.000,3.940,2026-06-28 08:29:57.163683
25964,17,62.500,3.676,2026-06-28 08:29:57.163683
25965,16,57.500,3.594,2026-06-28 08:29:57.163683
25966,12,44.000,3.667,2026-06-28 08:29:57.163683
25971,184,626.000,3.402,2026-06-28 08:29:57.163683
25972,33,108.500,3.288,2026-06-28 08:29:57.163683
25974,15,50.000,3.333,2026-06-28 08:29:57.163683
25975,34,128.500,3.779,2026-06-28 08:29:57.163683
25976,15,46.500,3.100,2026-06-28 08:29:57.163683
25977,76,247.000,3.250,2026-06-28 08:29:57.163683
25980,13,46.000,3.538,2026-06-28 08:29:57.163683
25984,7,24.500,3.500,2026-06-28 08:29:57.163683
25986,20,67.500,3.375,2026-06-28 08:29:57.163683
25987,14,58.000,4.143,2026-06-28 08:29:57.163683
25989,9,30.000,3.333,2026-06-28 08:29:57.163683
25990,13,46.500,3.577,2026-06-28 08:29:57.163683
25991,8,23.000,2.875,2026-06-28 08:29:57.163683
25993,99,343.000,3.465,2026-06-28 08:29:57.163683
25994,15,56.000,3.733,2026-06-28 08:29:57.163683
25995,150,565.500,3.770,2026-06-28 08:29:57.163683
25996,169,622.500,3.683,2026-06-28 08:29:57.163683
25998,22,59.000,2.682,2026-06-28 08:29:57.163683
25999,215,761.500,3.542,2026-06-28 08:29:57.163683
26000,6,18.000,3.000,2026-06-28 08:29:57.163683
26001,9,31.000,3.444,2026-06-28 08:29:57.163683
26002,86,313.000,3.640,2026-06-28 08:29:57.163683
26003,302,1209.000,4.003,2026-06-28 08:29:57.163683
26005,92,336.500,3.658,2026-06-28 08:29:57.163683
26006,10,30.500,3.050,2026-06-28 08:29:57.163683
26007,336,1263.000,3.759,2026-06-28 08:29:57.163683
26009,39,145.500,3.731,2026-06-28 08:29:57.163683
26010,46,146.000,3.174,2026-06-28 08:29:57.163683
26012,97,364.000,3.753,2026-06-28 08:29:57.163683
26013,17,50.000,2.941,2026-06-28 08:29:57.163683
26019,9,27.000,3.000,2026-06-28 08:29:57.163683
26021,40,115.500,2.888,2026-06-28 08:29:57.163683
26022,11,32.000,2.909,2026-06-28 08:29:57.163683
26025,56,190.500,3.402,2026-06-28 08:29:57.163683
26027,8,21.500,2.688,2026-06-28 08:29:57.163683
26030,6,18.500,3.083,2026-06-28 08:29:57.163683
26033,8,28.500,3.563,2026-06-28 08:29:57.163683
26034,13,46.500,3.577,2026-06-28 08:29:57.163683
26038,64,226.500,3.539,2026-06-28 08:29:57.163683
26043,60,193.500,3.225,2026-06-28 08:29:57.163683
26044,5,18.000,3.600,2026-06-28 08:29:57.163683
26047,7,14.000,2.000,2026-06-28 08:29:57.163683
26048,57,219.500,3.851,2026-06-28 08:29:57.163683
26049,33,119.000,3.606,2026-06-28 08:29:57.163683
26051,56,203.000,3.625,2026-06-28 08:29:57.163683
26052,241,927.500,3.849,2026-06-28 08:29:57.163683
26055,144,555.500,3.858,2026-06-28 08:29:57.163683
26056,20,70.000,3.500,2026-06-28 08:29:57.163683
26059,28,105.500,3.768,2026-06-28 08:29:57.163683
26062,15,47.000,3.133,2026-06-28 08:29:57.163683
26064,200,779.500,3.898,2026-06-28 08:29:57.163683
26066,5,16.000,3.200,2026-06-28 08:29:57.163683
26067,13,40.000,3.077,2026-06-28 08:29:57.163683
26068,23,77.000,3.348,2026-06-28 08:29:57.163683
26070,19,74.500,3.921,2026-06-28 08:29:57.163683
26072,14,54.500,3.893,2026-06-28 08:29:57.163683
26073,51,194.500,3.814,2026-06-28 08:29:57.163683
26074,9,23.000,2.556,2026-06-28 08:29:57.163683
26076,6,21.500,3.583,2026-06-28 08:29:57.163683
26078,183,697.500,3.811,2026-06-28 08:29:57.163683
26079,17,60.500,3.559,2026-06-28 08:29:57.163683
26080,25,46.500,1.860,2026-06-28 08:29:57.163683
26082,384,1562.500,4.069,2026-06-28 08:29:57.163683
26083,84,298.500,3.554,2026-06-28 08:29:57.163683
26084,737,2772.500,3.762,2026-06-28 08:29:57.163683
26085,309,1113.000,3.602,2026-06-28 08:29:57.163683
26086,18,68.500,3.806,2026-06-28 08:29:57.163683
26090,31,118.000,3.806,2026-06-28 08:29:57.163683
26093,13,45.500,3.500,2026-06-28 08:29:57.163683
26094,228,894.500,3.923,2026-06-28 08:29:57.163683
26095,16,52.500,3.281,2026-06-28 08:29:57.163683
26096,29,95.000,3.276,2026-06-28 08:29:57.163683
26098,8,15.000,1.875,2026-06-28 08:29:57.163683
26100,10,35.500,3.550,2026-06-28 08:29:57.163683
26101,190,672.500,3.539,2026-06-28 08:29:57.163683
26104,13,48.000,3.692,2026-06-28 08:29:57.163683
26106,13,37.500,2.885,2026-06-28 08:29:57.163683
26107,17,58.000,3.412,2026-06-28 08:29:57.163683
26109,17,68.000,4.000,2026-06-28 08:29:57.163683
26110,17,59.500,3.500,2026-06-28 08:29:57.163683
26111,374,1460.000,3.904,2026-06-28 08:29:57.163683
26112,18,56.500,3.139,2026-06-28 08:29:57.163683
26113,59,214.500,3.636,2026-06-28 08:29:57.163683
26116,191,684.500,3.584,2026-06-28 08:29:57.163683
26117,70,232.000,3.314,2026-06-28 08:29:57.163683
26119,91,332.500,3.654,2026-06-28 08:29:57.163683
26122,198,769.500,3.886,2026-06-28 08:29:57.163683
26123,49,147.000,3.000,2026-06-28 08:29:57.163683
26124,88,271.000,3.080,2026-06-28 08:29:57.163683
26125,12,38.000,3.167,2026-06-28 08:29:57.163683
26128,37,127.000,3.432,2026-06-28 08:29:57.163683
26131,1238,5038.000,4.069,2026-06-28 08:29:57.163683
26133,985,3777.500,3.835,2026-06-28 08:29:57.163683
26134,80,254.500,3.181,2026-06-28 08:29:57.163683
26136,17,49.500,2.912,2026-06-28 08:29:57.163683
26137,6,15.500,2.583,2026-06-28 08:29:57.163683
26138,65,226.000,3.477,2026-06-28 08:29:57.163683
26139,85,291.000,3.424,2026-06-28 08:29:57.163683
26140,6,17.000,2.833,2026-06-28 08:29:57.163683
26141,30,106.000,3.533,2026-06-28 08:29:57.163683
26142,28,91.000,3.250,2026-06-28 08:29:57.163683
26144,39,129.500,3.321,2026-06-28 08:29:57.163683
26146,7,23.500,3.357,2026-06-28 08:29:57.163683
26147,71,263.000,3.704,2026-06-28 08:29:57.163683
26148,179,674.500,3.768,2026-06-28 08:29:57.163683
26150,579,2360.000,4.076,2026-06-28 08:29:57.163683
26151,252,957.000,3.798,2026-06-28 08:29:57.163683
26152,783,2498.500,3.191,2026-06-28 08:29:57.163683
26153,30,100.000,3.333,2026-06-28 08:29:57.163683
26155,70,236.000,3.371,2026-06-28 08:29:57.163683
26156,5,17.000,3.400,2026-06-28 08:29:57.163683
26157,55,95.500,1.736,2026-06-28 08:29:57.163683
26158,158,605.000,3.829,2026-06-28 08:29:57.163683
26159,71,249.000,3.507,2026-06-28 08:29:57.163683
26160,28,90.500,3.232,2026-06-28 08:29:57.163683
26163,244,949.500,3.891,2026-06-28 08:29:57.163683
26164,31,112.500,3.629,2026-06-28 08:29:57.163683
26167,10,39.000,3.900,2026-06-28 08:29:57.163683
26169,62,225.000,3.629,2026-06-28 08:29:57.163683
26170,77,269.000,3.494,2026-06-28 08:29:57.163683
26171,265,1045.500,3.945,2026-06-28 08:29:57.163683
26172,356,1312.500,3.687,2026-06-28 08:29:57.163683
26174,43,138.500,3.221,2026-06-28 08:29:57.163683
26175,11,35.500,3.227,2026-06-28 08:29:57.163683
26176,42,151.000,3.595,2026-06-28 08:29:57.163683
26177,8,26.000,3.250,2026-06-28 08:29:57.163683
26178,139,510.500,3.673,2026-06-28 08:29:57.163683
26180,13,44.000,3.385,2026-06-28 08:29:57.163683
26181,105,344.500,3.281,2026-06-28 08:29:57.163683
26183,39,140.500,3.603,2026-06-28 08:29:57.163683
26184,15,55.000,3.667,2026-06-28 08:29:57.163683
26185,20,62.500,3.125,2026-06-28 08:29:57.163683
26187,66,227.500,3.447,2026-06-28 08:29:57.163683
26188,41,151.500,3.695,2026-06-28 08:29:57.163683
26189,37,110.000,2.973,2026-06-28 08:29:57.163683
26191,16,55.000,3.438,2026-06-28 08:29:57.163683
26195,25,75.500,3.020,2026-06-28 08:29:57.163683
26197,13,46.000,3.538,2026-06-28 08:29:57.163683
26198,171,583.500,3.412,2026-06-28 08:29:57.163683
26199,133,426.000,3.203,2026-06-28 08:29:57.163683
26203,243,864.500,3.558,2026-06-28 08:29:57.163683
26204,20,69.500,3.475,2026-06-28 08:29:57.163683
26205,26,86.000,3.308,2026-06-28 08:29:57.163683
26206,5,16.000,3.200,2026-06-28 08:29:57.163683
26207,13,46.500,3.577,2026-06-28 08:29:57.163683
26208,126,481.000,3.817,2026-06-28 08:29:57.163683
26210,10,26.000,2.600,2026-06-28 08:29:57.163683
26211,20,65.000,3.250,2026-06-28 08:29:57.163683
26213,16,58.500,3.656,2026-06-28 08:29:57.163683
26215,7,21.000,3.000,2026-06-28 08:29:57.163683
26219,34,117.000,3.441,2026-06-28 08:29:57.163683
26220,12,35.500,2.958,2026-06-28 08:29:57.163683
26221,5,12.000,2.400,2026-06-28 08:29:57.163683
26222,93,333.000,3.581,2026-06-28 08:29:57.163683
26225,72,262.500,3.646,2026-06-28 08:29:57.163683
26226,45,138.500,3.078,2026-06-28 08:29:57.163683
26228,49,177.500,3.622,2026-06-28 08:29:57.163683
26229,8,25.000,3.125,2026-06-28 08:29:57.163683
26230,78,247.500,3.173,2026-06-28 08:29:57.163683
26231,132,494.500,3.746,2026-06-28 08:29:57.163683
26235,5,16.500,3.300,2026-06-28 08:29:57.163683
26236,12,47.000,3.917,2026-06-28 08:29:57.163683
26237,82,288.500,3.518,2026-06-28 08:29:57.163683
26240,144,493.000,3.424,2026-06-28 08:29:57.163683
26241,102,367.000,3.598,2026-06-28 08:29:57.163683
26242,992,3683.000,3.713,2026-06-28 08:29:57.163683
26245,33,114.000,3.455,2026-06-28 08:29:57.163683
26246,158,592.500,3.750,2026-06-28 08:29:57.163683
26247,12,38.500,3.208,2026-06-28 08:29:57.163683
26248,29,92.500,3.190,2026-06-28 08:29:57.163683
26249,162,562.500,3.472,2026-06-28 08:29:57.163683
26251,29,100.000,3.448,2026-06-28 08:29:57.163683
26252,45,166.000,3.689,2026-06-28 08:29:57.163683
26253,29,97.000,3.345,2026-06-28 08:29:57.163683
26256,43,142.500,3.314,2026-06-28 08:29:57.163683
26257,35,100.500,2.871,2026-06-28 08:29:57.163683
26258,340,1304.500,3.837,2026-06-28 08:29:57.163683
26259,25,94.500,3.780,2026-06-28 08:29:57.163683
26265,41,134.000,3.268,2026-06-28 08:29:57.163683
26268,50,176.500,3.530,2026-06-28 08:29:57.163683
26269,126,472.500,3.750,2026-06-28 08:29:57.163683
26270,96,356.000,3.708,2026-06-28 08:29:57.163683
26271,94,340.000,3.617,2026-06-28 08:29:57.163683
26274,7,21.000,3.000,2026-06-28 08:29:57.163683
26277,38,126.000,3.316,2026-06-28 08:29:57.163683
26280,71,257.500,3.627,2026-06-28 08:29:57.163683
26282,18,68.500,3.806,2026-06-28 08:29:57.163683
26283,155,551.500,3.558,2026-06-28 08:29:57.163683
26285,400,1388.000,3.470,2026-06-28 08:29:57.163683
26288,25,81.000,3.240,2026-06-28 08:29:57.163683
26289,48,153.000,3.188,2026-06-28 08:29:57.163683
26290,5,15.500,3.100,2026-06-28 08:29:57.163683
26291,5,16.500,3.300,2026-06-28 08:29:57.163683
26294,250,876.500,3.506,2026-06-28 08:29:57.163683
26295,6,13.000,2.167,2026-06-28 08:29:57.163683
26297,10,33.500,3.350,2026-06-28 08:29:57.163683
26299,51,162.500,3.186,2026-06-28 08:29:57.163683
26301,48,160.500,3.344,2026-06-28 08:29:57.163683
26302,146,530.500,3.634,2026-06-28 08:29:57.163683
26303,161,542.000,3.366,2026-06-28 08:29:57.163683
26306,95,339.500,3.574,2026-06-28 08:29:57.163683
26307,10,36.500,3.650,2026-06-28 08:29:57.163683
26308,7,24.000,3.429,2026-06-28 08:29:57.163683
26309,16,49.500,3.094,2026-06-28 08:29:57.163683
26312,8,26.000,3.250,2026-06-28 08:29:57.163683
26313,134,491.000,3.664,2026-06-28 08:29:57.163683
26314,23,58.500,2.543,2026-06-28 08:29:57.163683
26315,6,20.000,3.333,2026-06-28 08:29:57.163683
26317,69,189.000,2.739,2026-06-28 08:29:57.163683
26318,130,506.500,3.896,2026-06-28 08:29:57.163683
26320,28,84.000,3.000,2026-06-28 08:29:57.163683
26321,18,62.500,3.472,2026-06-28 08:29:57.163683
26322,137,469.500,3.427,2026-06-28 08:29:57.163683
26323,30,88.000,2.933,2026-06-28 08:29:57.163683
26324,79,281.500,3.563,2026-06-28 08:29:57.163683
26325,74,280.500,3.791,2026-06-28 08:29:57.163683
26326,309,1225.000,3.964,2026-06-28 08:29:57.163683
26327,15,44.000,2.933,2026-06-28 08:29:57.163683
26333,19,53.000,2.789,2026-06-28 08:29:57.163683
26334,30,110.000,3.667,2026-06-28 08:29:57.163683
26336,80,242.500,3.031,2026-06-28 08:29:57.163683
26338,15,48.000,3.200,2026-06-28 08:29:57.163683
26339,21,67.500,3.214,2026-06-28 08:29:57.163683
26340,55,208.000,3.782,2026-06-28 08:29:57.163683
26341,23,64.000,2.783,2026-06-28 08:29:57.163683
26342,57,211.000,3.702,2026-06-28 08:29:57.163683
26343,11,34.000,3.091,2026-06-28 08:29:57.163683
26344,69,232.500,3.370,2026-06-28 08:29:57.163683
26345,39,125.000,3.205,2026-06-28 08:29:57.163683
26346,29,103.000,3.552,2026-06-28 08:29:57.163683
26347,79,307.000,3.886,2026-06-28 08:29:57.163683
26349,209,761.000,3.641,2026-06-28 08:29:57.163683
26350,313,1226.000,3.917,2026-06-28 08:29:57.163683
26354,6,19.500,3.250,2026-06-28 08:29:57.163683
26356,26,66.500,2.558,2026-06-28 08:29:57.163683
26357,14,50.000,3.571,2026-06-28 08:29:57.163683
26359,236,856.000,3.627,2026-06-28 08:29:57.163683
26360,67,247.000,3.687,2026-06-28 08:29:57.163683
26364,19,61.000,3.211,2026-06-28 08:29:57.163683
26365,51,162.500,3.186,2026-06-28 08:29:57.163683
26366,161,632.500,3.929,2026-06-28 08:29:57.163683
26368,8,31.000,3.875,2026-06-28 08:29:57.163683
26369,7,23.500,3.357,2026-06-28 08:29:57.163683
26370,9,33.000,3.667,2026-06-28 08:29:57.163683
26371,82,246.000,3.000,2026-06-28 08:29:57.163683
26372,9,33.000,3.667,2026-06-28 08:29:57.163683
26375,534,1852.000,3.468,2026-06-28 08:29:57.163683
26377,5,16.500,3.300,2026-06-28 08:29:57.163683
26378,30,95.000,3.167,2026-06-28 08:29:57.163683
26379,69,250.000,3.623,2026-06-28 08:29:57.163683
26380,32,87.000,2.719,2026-06-28 08:29:57.163683
26383,54,165.500,3.065,2026-06-28 08:29:57.163683
26386,361,1226.500,3.398,2026-06-28 08:29:57.163683
26387,11,39.000,3.545,2026-06-28 08:29:57.163683
26388,43,140.000,3.256,2026-06-28 08:29:57.163683
26391,141,458.000,3.248,2026-06-28 08:29:57.163683
26392,11,37.500,3.409,2026-06-28 08:29:57.163683
26393,76,267.500,3.520,2026-06-28 08:29:57.163683
26394,109,379.000,3.477,2026-06-28 08:29:57.163683
26395,104,374.500,3.601,2026-06-28 08:29:57.163683
26398,316,1041.000,3.294,2026-06-28 08:29:57.163683
26399,55,196.500,3.573,2026-06-28 08:29:57.163683
26400,160,617.000,3.856,2026-06-28 08:29:57.163683
26401,5,15.000,3.000,2026-06-28 08:29:57.163683
26403,266,903.000,3.395,2026-06-28 08:29:57.163683
26404,15,38.500,2.567,2026-06-28 08:29:57.163683
26409,12,30.000,2.500,2026-06-28 08:29:57.163683
26410,7,21.500,3.071,2026-06-28 08:29:57.163683
26411,16,55.500,3.469,2026-06-28 08:29:57.163683
26413,103,377.000,3.660,2026-06-28 08:29:57.163683
26414,72,251.500,3.493,2026-06-28 08:29:57.163683
26416,11,42.000,3.818,2026-06-28 08:29:57.163683
26417,8,29.000,3.625,2026-06-28 08:29:57.163683
26418,11,41.500,3.773,2026-06-28 08:29:57.163683
26422,418,1466.500,3.508,2026-06-28 08:29:57.163683
26424,7,23.500,3.357,2026-06-28 08:29:57.163683
26425,329,1249.500,3.798,2026-06-28 08:29:57.163683
26429,7,20.000,2.857,2026-06-28 08:29:57.163683
26430,18,55.000,3.056,2026-06-28 08:29:57.163683
26431,48,176.500,3.677,2026-06-28 08:29:57.163683
26432,15,44.000,2.933,2026-06-28 08:29:57.163683
26433,6,25.500,4.250,2026-06-28 08:29:57.163683
26435,11,31.500,2.864,2026-06-28 08:29:57.163683
26438,6,20.000,3.333,2026-06-28 08:29:57.163683
26444,282,1020.000,3.617,2026-06-28 08:29:57.163683
26448,48,156.000,3.250,2026-06-28 08:29:57.163683
26452,8,24.000,3.000,2026-06-28 08:29:57.163683
26453,53,207.500,3.915,2026-06-28 08:29:57.163683
26462,330,1124.500,3.408,2026-06-28 08:29:57.163683
26463,66,225.000,3.409,2026-06-28 08:29:57.163683
26464,162,489.000,3.019,2026-06-28 08:29:57.163683
26465,64,151.000,2.359,2026-06-28 08:29:57.163683
26467,120,393.000,3.275,2026-06-28 08:29:57.163683
26468,18,45.000,2.500,2026-06-28 08:29:57.163683
26470,13,31.000,2.385,2026-06-28 08:29:57.163683
26471,472,1834.000,3.886,2026-06-28 08:29:57.163683
26472,170,643.000,3.782,2026-06-28 08:29:57.163683
26475,8,25.500,3.188,2026-06-28 08:29:57.163683
26476,216,758.500,3.512,2026-06-28 08:29:57.163683
26479,135,451.500,3.344,2026-06-28 08:29:57.163683
26481,17,55.500,3.265,2026-06-28 08:29:57.163683
26483,26,84.500,3.250,2026-06-28 08:29:57.163683
26484,5,16.000,3.200,2026-06-28 08:29:57.163683
26485,363,1308.500,3.605,2026-06-28 08:29:57.163683
26486,8,28.500,3.563,2026-06-28 08:29:57.163683
26487,86,273.000,3.174,2026-06-28 08:29:57.163683
26488,123,380.000,3.089,2026-06-28 08:29:57.163683
26489,5,13.000,2.600,2026-06-28 08:29:57.163683
26490,22,56.000,2.545,2026-06-28 08:29:57.163683
26491,144,499.000,3.465,2026-06-28 08:29:57.163683
26492,421,1368.500,3.251,2026-06-28 08:29:57.163683
26493,46,154.500,3.359,2026-06-28 08:29:57.163683
26494,42,143.500,3.417,2026-06-28 08:29:57.163683
26495,109,337.500,3.096,2026-06-28 08:29:57.163683
26496,5,16.000,3.200,2026-06-28 08:29:57.163683
26497,67,244.000,3.642,2026-06-28 08:29:57.163683
26498,12,44.500,3.708,2026-06-28 08:29:57.163683
26501,39,140.500,3.603,2026-06-28 08:29:57.163683
26502,166,594.500,3.581,2026-06-28 08:29:57.163683
26504,152,486.500,3.201,2026-06-28 08:29:57.163683
26505,20,74.000,3.700,2026-06-28 08:29:57.163683
26509,89,296.500,3.331,2026-06-28 08:29:57.163683
26510,7,23.000,3.286,2026-06-28 08:29:57.163683
26512,34,119.000,3.500,2026-06-28 08:29:57.163683
26513,239,700.000,2.929,2026-06-28 08:29:57.163683
26514,20,56.000,2.800,2026-06-28 08:29:57.163683
26520,12,44.000,3.667,2026-06-28 08:29:57.163683
26521,71,247.500,3.486,2026-06-28 08:29:57.163683
26523,42,121.500,2.893,2026-06-28 08:29:57.163683
26524,250,976.000,3.904,2026-06-28 08:29:57.163683
26527,135,497.000,3.681,2026-06-28 08:29:57.163683
26528,477,1891.000,3.964,2026-06-28 08:29:57.163683
26529,21,69.000,3.286,2026-06-28 08:29:57.163683
26538,17,48.500,2.853,2026-06-28 08:29:57.163683
26539,53,178.500,3.368,2026-06-28 08:29:57.163683
26540,37,115.500,3.122,2026-06-28 08:29:57.163683
26542,10,30.000,3.000,2026-06-28 08:29:57.163683
26544,25,74.500,2.980,2026-06-28 08:29:57.163683
26546,7,25.000,3.571,2026-06-28 08:29:57.163683
26547,321,1198.000,3.732,2026-06-28 08:29:57.163683
26550,63,235.500,3.738,2026-06-28 08:29:57.163683
26553,18,53.000,2.944,2026-06-28 08:29:57.163683
26554,372,1345.500,3.617,2026-06-28 08:29:57.163683
26555,726,2335.500,3.217,2026-06-28 08:29:57.163683
26558,84,256.500,3.054,2026-06-28 08:29:57.163683
26559,14,43.500,3.107,2026-06-28 08:29:57.163683
26560,85,293.000,3.447,2026-06-28 08:29:57.163683
26561,97,304.500,3.139,2026-06-28 08:29:57.163683
26562,120,397.500,3.313,2026-06-28 08:29:57.163683
26564,182,658.000,3.615,2026-06-28 08:29:57.163683
26565,36,127.000,3.528,2026-06-28 08:29:57.163683
26566,31,93.000,3.000,2026-06-28 08:29:57.163683
26567,72,179.000,2.486,2026-06-28 08:29:57.163683
26569,9,22.000,2.444,2026-06-28 08:29:57.163683
26571,8,26.500,3.313,2026-06-28 08:29:57.163683
26574,14,47.000,3.357,2026-06-28 08:29:57.163683
26577,47,161.500,3.436,2026-06-28 08:29:57.163683
26578,200,793.000,3.965,2026-06-28 08:29:57.163683
26581,20,69.500,3.475,2026-06-28 08:29:57.163683
26582,18,58.500,3.250,2026-06-28 08:29:57.163683
26585,283,1052.000,3.717,2026-06-28 08:29:57.163683
26589,6,17.500,2.917,2026-06-28 08:29:57.163683
26590,8,21.500,2.688,2026-06-28 08:29:57.163683
26593,18,52.500,2.917,2026-06-28 08:29:57.163683
26596,31,123.500,3.984,2026-06-28 08:29:57.163683
26599,167,611.500,3.662,2026-06-28 08:29:57.163683
26602,29,99.500,3.431,2026-06-28 08:29:57.163683
26603,240,741.000,3.088,2026-06-28 08:29:57.163683
26606,266,979.500,3.682,2026-06-28 08:29:57.163683
26608,8,25.500,3.188,2026-06-28 08:29:57.163683
26611,12,39.500,3.292,2026-06-28 08:29:57.163683
26612,59,215.500,3.653,2026-06-28 08:29:57.163683
26613,8,24.500,3.063,2026-06-28 08:29:57.163683
26614,3252,13110.500,4.032,2026-06-28 08:29:57.163683
26616,74,261.500,3.534,2026-06-28 08:29:57.163683
26617,18,59.000,3.278,2026-06-28 08:29:57.163683
26622,31,107.000,3.452,2026-06-28 08:29:57.163683
26629,262,739.000,2.821,2026-06-28 08:29:57.163683
26630,71,204.000,2.873,2026-06-28 08:29:57.163683
26631,117,418.500,3.577,2026-06-28 08:29:57.163683
26634,5,15.500,3.100,2026-06-28 08:29:57.163683
26638,12,29.000,2.417,2026-06-28 08:29:57.163683
26643,17,59.000,3.471,2026-06-28 08:29:57.163683
26644,25,98.000,3.920,2026-06-28 08:29:57.163683
26645,5,17.000,3.400,2026-06-28 08:29:57.163683
26647,8,27.000,3.375,2026-06-28 08:29:57.163683
26649,380,1482.500,3.901,2026-06-28 08:29:57.163683
26655,5,19.500,3.900,2026-06-28 08:29:57.163683
26662,2474,9772.000,3.950,2026-06-28 08:29:57.163683
26663,139,510.000,3.669,2026-06-28 08:29:57.163683
26664,6,13.500,2.250,2026-06-28 08:29:57.163683
26672,8,28.500,3.563,2026-06-28 08:29:57.163683
26674,40,164.500,4.113,2026-06-28 08:29:57.163683
26675,13,43.500,3.346,2026-06-28 08:29:57.163683
26676,46,124.500,2.707,2026-06-28 08:29:57.163683
26677,11,32.000,2.909,2026-06-28 08:29:57.163683
26680,821,2739.000,3.336,2026-06-28 08:29:57.163683
26681,106,373.500,3.524,2026-06-28 08:29:57.163683
26682,18,45.500,2.528,2026-06-28 08:29:57.163683
26684,30,91.000,3.033,2026-06-28 08:29:57.163683
26686,234,531.500,2.271,2026-06-28 08:29:57.163683
26688,211,554.000,2.626,2026-06-28 08:29:57.163683
26689,21,57.500,2.738,2026-06-28 08:29:57.163683
26690,8,22.000,2.750,2026-06-28 08:29:57.163683
26691,52,184.500,3.548,2026-06-28 08:29:57.163683
26693,432,1392.000,3.222,2026-06-28 08:29:57.163683
26694,211,811.500,3.846,2026-06-28 08:29:57.163683
26695,93,308.000,3.312,2026-06-28 08:29:57.163683
26696,141,403.500,2.862,2026-06-28 08:29:57.163683
26698,48,140.500,2.927,2026-06-28 08:29:57.163683
26699,58,225.000,3.879,2026-06-28 08:29:57.163683
26700,147,413.000,2.810,2026-06-28 08:29:57.163683
26701,94,338.000,3.596,2026-06-28 08:29:57.163683
26702,52,182.500,3.510,2026-06-28 08:29:57.163683
26703,18,62.000,3.444,2026-06-28 08:29:57.163683
26704,269,944.000,3.509,2026-06-28 08:29:57.163683
26707,7,25.000,3.571,2026-06-28 08:29:57.163683
26710,38,98.000,2.579,2026-06-28 08:29:57.163683
26712,335,1338.500,3.996,2026-06-28 08:29:57.163683
26713,256,961.500,3.756,2026-06-28 08:29:57.163683
26714,12,34.000,2.833,2026-06-28 08:29:57.163683
26717,49,150.000,3.061,2026-06-28 08:29:57.163683
26719,13,36.000,2.769,2026-06-28 08:29:57.163683
26720,14,48.500,3.464,2026-06-28 08:29:57.163683
26726,119,331.000,2.782,2026-06-28 08:29:57.163683
26728,36,115.000,3.194,2026-06-28 08:29:57.163683
26729,918,3667.000,3.995,2026-06-28 08:29:57.163683
26730,7,21.000,3.000,2026-06-28 08:29:57.163683
26731,67,228.000,3.403,2026-06-28 08:29:57.163683
26732,39,135.500,3.474,2026-06-28 08:29:57.163683
26734,57,160.500,2.816,2026-06-28 08:29:57.163683
26736,86,309.500,3.599,2026-06-28 08:29:57.163683
26737,17,52.000,3.059,2026-06-28 08:29:57.163683
26741,52,118.500,2.279,2026-06-28 08:29:57.163683
26743,75,268.500,3.580,2026-06-28 08:29:57.163683
26744,65,214.000,3.292,2026-06-28 08:29:57.163683
26745,175,544.000,3.109,2026-06-28 08:29:57.163683
26746,100,273.000,2.730,2026-06-28 08:29:57.163683
26749,47,162.000,3.447,2026-06-28 08:29:57.163683
26750,257,871.000,3.389,2026-06-28 08:29:57.163683
26751,10,33.000,3.300,2026-06-28 08:29:57.163683
26752,7,14.000,2.000,2026-06-28 08:29:57.163683
26755,24,53.500,2.229,2026-06-28 08:29:57.163683
26756,13,54.000,4.154,2026-06-28 08:29:57.163683
26757,14,54.500,3.893,2026-06-28 08:29:57.163683
26758,127,471.500,3.713,2026-06-28 08:29:57.163683
26760,95,346.500,3.647,2026-06-28 08:29:57.163683
26761,12,46.500,3.875,2026-06-28 08:29:57.163683
26762,28,91.500,3.268,2026-06-28 08:29:57.163683
26764,26,61.000,2.346,2026-06-28 08:29:57.163683
26765,9,27.500,3.056,2026-06-28 08:29:57.163683
26770,107,364.000,3.402,2026-06-28 08:29:57.163683
26774,43,126.500,2.942,2026-06-28 08:29:57.163683
26775,32,88.000,2.750,2026-06-28 08:29:57.163683
26776,1804,7069.500,3.919,2026-06-28 08:29:57.163683
26777,11,39.500,3.591,2026-06-28 08:29:57.163683
26778,77,174.500,2.266,2026-06-28 08:29:57.163683
26782,126,392.000,3.111,2026-06-28 08:29:57.163683
26784,10,28.000,2.800,2026-06-28 08:29:57.163683
26788,130,474.500,3.650,2026-06-28 08:29:57.163683
26791,71,220.000,3.099,2026-06-28 08:29:57.163683
26792,83,186.500,2.247,2026-06-28 08:29:57.163683
26793,5,21.500,4.300,2026-06-28 08:29:57.163683
26796,86,318.000,3.698,2026-06-28 08:29:57.163683
26797,47,180.000,3.830,2026-06-28 08:29:57.163683
26802,8,30.000,3.750,2026-06-28 08:29:57.163683
26803,45,137.500,3.056,2026-06-28 08:29:57.163683
26804,9,31.000,3.444,2026-06-28 08:29:57.163683
26806,21,36.000,1.714,2026-06-28 08:29:57.163683
26809,12,40.500,3.375,2026-06-28 08:29:57.163683
26810,187,689.500,3.687,2026-06-28 08:29:57.163683
