movie_id,recall_score,rank_no,rating_count,avg_rating,updated_at
76143,4.045440,8643,18,3.389,2026-06-28 08:29:57.163683
5251,4.045366,8644,75,3.253,2026-06-28 08:29:57.163683
42548,4.045289,8645,11,3.545,2026-06-28 08:29:57.163683
49752,4.045260,8646,12,3.542,2026-06-28 08:29:57.163683
53022,4.045249,8647,7,3.643,2026-06-28 08:29:57.163683
63647,4.045247,8648,13,3.538,2026-06-28 08:29:57.163683
6691,4.045189,8649,12,3.625,2026-06-28 08:29:57.163683
93467,4.045127,8650,7,3.714,2026-06-28 08:29:57.163683
90929,4.045069,8651,24,3.375,2026-06-28 08:29:57.163683
32162,4.044965,8652,47,3.309,2026-06-28 08:29:57.163683
4908,4.044937,8653,63,3.270,2026-06-28 08:29:57.163683
4922,4.044923,8654,66,3.295,2026-06-28 08:29:57.163683
79830,4.044870,8655,10,3.600,2026-06-28 08:29:57.163683
7644,4.044810,8656,9,3.611,2026-06-28 08:29:57.163683
74014,4.044766,8657,8,3.625,2026-06-28 08:29:57.163683
128366,4.044711,8658,5,4.000,2026-06-28 08:29:57.163683
116841,4.044690,8659,28,3.375,2026-06-28 08:29:57.163683
25946,4.044679,8660,61,3.262,2026-06-28 08:29:57.163683
1874,4.044664,8661,184,3.179,2026-06-28 08:29:57.163683
96952,4.044511,8662,13,3.462,2026-06-28 08:29:57.163683
76089,4.044511,8663,8,3.625,2026-06-28 08:29:57.163683
1570,4.044444,8664,305,3.131,2026-06-28 08:29:57.163683
27018,4.044386,8665,13,3.500,2026-06-28 08:29:57.163683
57655,4.044330,8666,47,3.340,2026-06-28 08:29:57.163683
8458,4.044310,8667,16,3.438,2026-06-28 08:29:57.163683
26744,4.044289,8668,65,3.292,2026-06-28 08:29:57.163683
99638,4.044201,8669,8,3.625,2026-06-28 08:29:57.163683
80241,4.044087,8670,214,3.168,2026-06-28 08:29:57.163683
2652,4.043993,8671,241,3.135,2026-06-28 08:29:57.163683
71433,4.043988,8672,8,3.625,2026-06-28 08:29:57.163683
5076,4.043895,8673,460,3.092,2026-06-28 08:29:57.163683
32285,4.043893,8674,24,3.417,2026-06-28 08:29:57.163683
61319,4.043844,8675,47,3.298,2026-06-28 08:29:57.163683
55190,4.043802,8676,62,3.306,2026-06-28 08:29:57.163683
5856,4.043782,8677,38,3.289,2026-06-28 08:29:57.163683
71350,4.043567,8678,7,3.714,2026-06-28 08:29:57.163683
63329,4.043543,8679,66,3.250,2026-06-28 08:29:57.163683
27891,4.043476,8680,16,3.500,2026-06-28 08:29:57.163683
6822,4.043384,8681,49,3.327,2026-06-28 08:29:57.163683
4755,4.043344,8682,64,3.266,2026-06-28 08:29:57.163683
66337,4.043312,8683,26,3.365,2026-06-28 08:29:57.163683
4819,4.043278,8684,110,3.236,2026-06-28 08:29:57.163683
57991,4.043152,8685,17,3.412,2026-06-28 08:29:57.163683
63310,4.043066,8686,20,3.425,2026-06-28 08:29:57.163683
432,4.043025,8687,12819,2.735,2026-06-28 08:29:57.163683
106850,4.042944,8688,7,3.643,2026-06-28 08:29:57.163683
2062,4.042893,8689,435,3.109,2026-06-28 08:29:57.163683
104881,4.042731,8690,113,3.204,2026-06-28 08:29:57.163683
2813,4.042725,8691,128,3.246,2026-06-28 08:29:57.163683
96460,4.042701,8692,7,3.714,2026-06-28 08:29:57.163683
5234,4.042675,8693,106,3.236,2026-06-28 08:29:57.163683
101964,4.042611,8694,10,3.600,2026-06-28 08:29:57.163683
84444,4.042598,8695,17,3.471,2026-06-28 08:29:57.163683
7196,4.042433,8696,41,3.293,2026-06-28 08:29:57.163683
27027,4.042412,8697,14,3.500,2026-06-28 08:29:57.163683
58084,4.042335,8698,25,3.440,2026-06-28 08:29:57.163683
118246,4.042267,8699,9,3.611,2026-06-28 08:29:57.163683
241,4.042166,8700,562,3.032,2026-06-28 08:29:57.163683
99839,4.042128,8701,13,3.500,2026-06-28 08:29:57.163683
33443,4.042111,8702,12,3.542,2026-06-28 08:29:57.163683
80584,4.042030,8703,35,3.329,2026-06-28 08:29:57.163683
1368,4.041922,8704,41,3.329,2026-06-28 08:29:57.163683
52995,4.041898,8705,9,3.556,2026-06-28 08:29:57.163683
6940,4.041791,8706,52,3.308,2026-06-28 08:29:57.163683
7101,4.041722,8707,1004,2.992,2026-06-28 08:29:57.163683
69103,4.041638,8708,8,3.625,2026-06-28 08:29:57.163683
99846,4.041570,8709,18,3.389,2026-06-28 08:29:57.163683
97065,4.041562,8710,8,3.625,2026-06-28 08:29:57.163683
1519,4.041504,8711,120,3.250,2026-06-28 08:29:57.163683
8840,4.041453,8712,82,3.256,2026-06-28 08:29:57.163683
27357,4.041315,8713,33,3.333,2026-06-28 08:29:57.163683
114246,4.041229,8714,95,3.216,2026-06-28 08:29:57.163683
27304,4.041080,8715,7,3.643,2026-06-28 08:29:57.163683
5042,4.041038,8716,84,3.256,2026-06-28 08:29:57.163683
26869,4.041038,8717,14,3.429,2026-06-28 08:29:57.163683
2530,4.040993,8718,2425,2.892,2026-06-28 08:29:57.163683
53349,4.040950,8719,66,3.265,2026-06-28 08:29:57.163683
93242,4.040843,8720,80,3.250,2026-06-28 08:29:57.163683
33524,4.040790,8721,7,3.786,2026-06-28 08:29:57.163683
61246,4.040777,8722,255,3.155,2026-06-28 08:29:57.163683
90090,4.040641,8723,5,4.000,2026-06-28 08:29:57.163683
2805,4.040632,8724,4582,2.839,2026-06-28 08:29:57.163683
95624,4.040609,8725,16,3.500,2026-06-28 08:29:57.163683
95021,4.040605,8726,7,3.786,2026-06-28 08:29:57.163683
3124,4.040365,8727,148,3.206,2026-06-28 08:29:57.163683
27713,4.040323,8728,30,3.350,2026-06-28 08:29:57.163683
67983,4.040281,8729,16,3.469,2026-06-28 08:29:57.163683
115629,4.040218,8730,5,3.900,2026-06-28 08:29:57.163683
74266,4.040211,8731,11,3.545,2026-06-28 08:29:57.163683
1664,4.040172,8732,64,3.281,2026-06-28 08:29:57.163683
98065,4.040098,8733,13,3.500,2026-06-28 08:29:57.163683
102989,4.039929,8734,6,3.833,2026-06-28 08:29:57.163683
4367,4.039886,8735,7131,2.758,2026-06-28 08:29:57.163683
57478,4.039880,8736,9,3.556,2026-06-28 08:29:57.163683
26372,4.039773,8737,9,3.667,2026-06-28 08:29:57.163683
91597,4.039768,8738,21,3.381,2026-06-28 08:29:57.163683
7993,4.039662,8739,84,3.244,2026-06-28 08:29:57.163683
78723,4.039552,8740,8,3.688,2026-06-28 08:29:57.163683
27776,4.039538,8741,52,3.337,2026-06-28 08:29:57.163683
109802,4.039389,8742,6,3.750,2026-06-28 08:29:57.163683
706,4.039380,8743,251,3.135,2026-06-28 08:29:57.163683
60894,4.039310,8744,70,3.264,2026-06-28 08:29:57.163683
36539,4.039310,8745,50,3.300,2026-06-28 08:29:57.163683
59107,4.039269,8746,81,3.265,2026-06-28 08:29:57.163683
68349,4.039263,8747,9,3.722,2026-06-28 08:29:57.163683
90662,4.039213,8748,11,3.591,2026-06-28 08:29:57.163683
42634,4.039167,8749,54,3.259,2026-06-28 08:29:57.163683
6238,4.039022,8750,1260,2.971,2026-06-28 08:29:57.163683
84884,4.038950,8751,11,3.500,2026-06-28 08:29:57.163683
8907,4.038891,8752,1857,2.901,2026-06-28 08:29:57.163683
90345,4.038810,8753,268,3.116,2026-06-28 08:29:57.163683
27112,4.038776,8754,40,3.338,2026-06-28 08:29:57.163683
96469,4.038715,8755,7,3.714,2026-06-28 08:29:57.163683
109280,4.038685,8756,14,3.464,2026-06-28 08:29:57.163683
59302,4.038659,8757,7,3.714,2026-06-28 08:29:57.163683
88879,4.038555,8758,32,3.313,2026-06-28 08:29:57.163683
6690,4.038503,8759,87,3.276,2026-06-28 08:29:57.163683
7898,4.038501,8760,60,3.292,2026-06-28 08:29:57.163683
94482,4.038496,8761,11,3.545,2026-06-28 08:29:57.163683
94289,4.038469,8762,6,3.750,2026-06-28 08:29:57.163683
6830,4.038447,8763,30,3.300,2026-06-28 08:29:57.163683
90245,4.038320,8764,11,3.500,2026-06-28 08:29:57.163683
4232,4.038309,8765,3682,2.838,2026-06-28 08:29:57.163683
51911,4.038283,8766,31,3.323,2026-06-28 08:29:57.163683
25903,4.038225,8767,22,3.364,2026-06-28 08:29:57.163683
94394,4.038215,8768,6,3.333,2026-06-28 08:29:57.163683
112316,4.038208,8769,55,3.264,2026-06-28 08:29:57.163683
793,4.038175,8770,118,3.229,2026-06-28 08:29:57.163683
71488,4.038131,8771,6,3.833,2026-06-28 08:29:57.163683
87992,4.038087,8772,12,3.583,2026-06-28 08:29:57.163683
69299,4.038057,8773,9,3.667,2026-06-28 08:29:57.163683
6445,4.037981,8774,52,3.288,2026-06-28 08:29:57.163683
42584,4.037917,8775,9,3.389,2026-06-28 08:29:57.163683
78742,4.037794,8776,12,3.542,2026-06-28 08:29:57.163683
82382,4.037765,8777,9,3.667,2026-06-28 08:29:57.163683
42987,4.037741,8778,7,3.643,2026-06-28 08:29:57.163683
7383,4.037738,8779,140,3.200,2026-06-28 08:29:57.163683
64990,4.037707,8780,10,3.550,2026-06-28 08:29:57.163683
84128,4.037640,8781,22,3.409,2026-06-28 08:29:57.163683
7169,4.037591,8782,407,3.090,2026-06-28 08:29:57.163683
504,4.037569,8783,1136,2.972,2026-06-28 08:29:57.163683
6102,4.037514,8784,96,3.266,2026-06-28 08:29:57.163683
6540,4.037486,8785,37,3.311,2026-06-28 08:29:57.163683
91241,4.037360,8786,12,3.500,2026-06-28 08:29:57.163683
112512,4.037354,8787,8,3.563,2026-06-28 08:29:57.163683
3725,4.037325,8788,387,3.080,2026-06-28 08:29:57.163683
31429,4.037298,8789,81,3.265,2026-06-28 08:29:57.163683
113103,4.037267,8790,20,3.350,2026-06-28 08:29:57.163683
83837,4.037232,8791,11,3.545,2026-06-28 08:29:57.163683
8905,4.037179,8792,395,3.085,2026-06-28 08:29:57.163683
99871,4.037141,8793,22,3.364,2026-06-28 08:29:57.163683
72039,4.037103,8794,52,3.279,2026-06-28 08:29:57.163683
118,4.037096,8795,1136,3.011,2026-06-28 08:29:57.163683
6411,4.037023,8796,29,3.328,2026-06-28 08:29:57.163683
88138,4.036974,8797,12,3.542,2026-06-28 08:29:57.163683
68793,4.036824,8798,727,3.010,2026-06-28 08:29:57.163683
54239,4.036769,8799,7,3.714,2026-06-28 08:29:57.163683
93240,4.036752,8800,27,3.296,2026-06-28 08:29:57.163683
26107,4.036672,8801,17,3.412,2026-06-28 08:29:57.163683
26100,4.036535,8802,10,3.550,2026-06-28 08:29:57.163683
91743,4.036501,8803,16,3.469,2026-06-28 08:29:57.163683
2035,4.036497,8804,324,3.103,2026-06-28 08:29:57.163683
81443,4.036405,8805,8,3.688,2026-06-28 08:29:57.163683
57044,4.036404,8806,10,3.550,2026-06-28 08:29:57.163683
69509,4.036330,8807,15,3.433,2026-06-28 08:29:57.163683
6058,4.036311,8808,1765,2.904,2026-06-28 08:29:57.163683
2402,4.036255,8809,4846,2.775,2026-06-28 08:29:57.163683
83525,4.036213,8810,47,3.266,2026-06-28 08:29:57.163683
7201,4.036152,8811,70,3.293,2026-06-28 08:29:57.163683
81000,4.036117,8812,7,3.643,2026-06-28 08:29:57.163683
103561,4.035881,8813,10,3.550,2026-06-28 08:29:57.163683
2675,4.035807,8814,92,3.293,2026-06-28 08:29:57.163683
3775,4.035802,8815,109,3.234,2026-06-28 08:29:57.163683
89351,4.035789,8816,5,3.900,2026-06-28 08:29:57.163683
3530,4.035786,8817,45,3.311,2026-06-28 08:29:57.163683
7051,4.035731,8818,195,3.172,2026-06-28 08:29:57.163683
115967,4.035664,8819,7,3.714,2026-06-28 08:29:57.163683
88419,4.035588,8820,6,3.833,2026-06-28 08:29:57.163683
5749,4.035573,8821,269,3.139,2026-06-28 08:29:57.163683
6704,4.035559,8822,45,3.289,2026-06-28 08:29:57.163683
33587,4.035510,8823,42,3.286,2026-06-28 08:29:57.163683
8727,4.035465,8824,87,3.241,2026-06-28 08:29:57.163683
4639,4.035462,8825,3841,2.851,2026-06-28 08:29:57.163683
72167,4.035356,8826,403,3.097,2026-06-28 08:29:57.163683
25956,4.035355,8827,6,3.750,2026-06-28 08:29:57.163683
86416,4.035274,8828,5,4.000,2026-06-28 08:29:57.163683
26486,4.035273,8829,8,3.563,2026-06-28 08:29:57.163683
4911,4.035221,8830,685,3.046,2026-06-28 08:29:57.163683
3759,4.035200,8831,171,3.173,2026-06-28 08:29:57.163683
89273,4.035132,8832,17,3.441,2026-06-28 08:29:57.163683
6850,4.035052,8833,484,3.085,2026-06-28 08:29:57.163683
89590,4.035004,8834,11,3.500,2026-06-28 08:29:57.163683
3399,4.034991,8835,551,3.056,2026-06-28 08:29:57.163683
89837,4.034840,8836,89,3.230,2026-06-28 08:29:57.163683
877,4.034814,8837,167,3.201,2026-06-28 08:29:57.163683
67607,4.034681,8838,29,3.328,2026-06-28 08:29:57.163683
114818,4.034659,8839,28,3.357,2026-06-28 08:29:57.163683
79551,4.034625,8840,5,4.100,2026-06-28 08:29:57.163683
45899,4.034554,8841,5,3.900,2026-06-28 08:29:57.163683
782,4.034544,8842,2748,2.877,2026-06-28 08:29:57.163683
2787,4.034543,8843,1072,2.959,2026-06-28 08:29:57.163683
129,4.034520,8844,190,3.163,2026-06-28 08:29:57.163683
88934,4.034500,8845,7,3.714,2026-06-28 08:29:57.163683
90237,4.034300,8846,5,4.000,2026-06-28 08:29:57.163683
47044,4.034292,8847,1243,2.958,2026-06-28 08:29:57.163683
34666,4.034223,8848,22,3.341,2026-06-28 08:29:57.163683
8262,4.034151,8849,14,3.500,2026-06-28 08:29:57.163683
108041,4.034100,8850,14,3.464,2026-06-28 08:29:57.163683
33363,4.034047,8851,8,3.625,2026-06-28 08:29:57.163683
117545,4.034042,8852,10,3.500,2026-06-28 08:29:57.163683
93918,4.033811,8853,7,3.714,2026-06-28 08:29:57.163683
3592,4.033713,8854,55,3.245,2026-06-28 08:29:57.163683
27528,4.033710,8855,48,3.302,2026-06-28 08:29:57.163683
39529,4.033681,8856,45,3.289,2026-06-28 08:29:57.163683
104356,4.033340,8857,14,3.464,2026-06-28 08:29:57.163683
26822,4.033253,8858,12,3.500,2026-06-28 08:29:57.163683
82703,4.033234,8859,19,3.421,2026-06-28 08:29:57.163683
106407,4.032888,8860,8,3.688,2026-06-28 08:29:57.163683
1410,4.032849,8861,751,3.033,2026-06-28 08:29:57.163683
90717,4.032825,8862,374,3.086,2026-06-28 08:29:57.163683
3122,4.032824,8863,146,3.209,2026-06-28 08:29:57.163683
404,4.032755,8864,81,3.296,2026-06-28 08:29:57.163683
84730,4.032747,8865,9,3.611,2026-06-28 08:29:57.163683
25922,4.032718,8866,10,3.550,2026-06-28 08:29:57.163683
25860,4.032650,8867,11,3.500,2026-06-28 08:29:57.163683
2540,4.032641,8868,1068,2.987,2026-06-28 08:29:57.163683
84696,4.032533,8869,95,3.232,2026-06-28 08:29:57.163683
87876,4.032486,8870,406,3.048,2026-06-28 08:29:57.163683
33261,4.032485,8871,14,3.429,2026-06-28 08:29:57.163683
99675,4.032445,8872,8,3.750,2026-06-28 08:29:57.163683
55112,4.032439,8873,14,3.500,2026-06-28 08:29:57.163683
87834,4.032341,8874,6,3.750,2026-06-28 08:29:57.163683
52356,4.032323,8875,55,3.273,2026-06-28 08:29:57.163683
53916,4.032298,8876,9,3.556,2026-06-28 08:29:57.163683
6083,4.032256,8877,49,3.296,2026-06-28 08:29:57.163683
3345,4.032137,8878,114,3.237,2026-06-28 08:29:57.163683
48326,4.031864,8879,287,3.136,2026-06-28 08:29:57.163683
4335,4.031815,8880,84,3.262,2026-06-28 08:29:57.163683
26043,4.031749,8881,60,3.225,2026-06-28 08:29:57.163683
31011,4.031736,8882,11,3.455,2026-06-28 08:29:57.163683
7742,4.031709,8883,103,3.218,2026-06-28 08:29:57.163683
104243,4.031669,8884,307,3.093,2026-06-28 08:29:57.163683
4643,4.031656,8885,8524,2.733,2026-06-28 08:29:57.163683
68044,4.031648,8886,7,3.643,2026-06-28 08:29:57.163683
73339,4.031625,8887,6,3.750,2026-06-28 08:29:57.163683
74426,4.031616,8888,21,3.310,2026-06-28 08:29:57.163683
60887,4.031557,8889,7,3.714,2026-06-28 08:29:57.163683
72934,4.031533,8890,10,3.550,2026-06-28 08:29:57.163683
93821,4.031377,8891,7,3.714,2026-06-28 08:29:57.163683
53574,4.031323,8892,82,3.250,2026-06-28 08:29:57.163683
45501,4.031276,8893,1375,2.944,2026-06-28 08:29:57.163683
117549,4.031248,8894,20,3.350,2026-06-28 08:29:57.163683
3242,4.031242,8895,56,3.339,2026-06-28 08:29:57.163683
74111,4.031224,8896,58,3.276,2026-06-28 08:29:57.163683
88069,4.031141,8897,23,3.326,2026-06-28 08:29:57.163683
84796,4.031110,8898,10,3.500,2026-06-28 08:29:57.163683
73133,4.031104,8899,7,3.929,2026-06-28 08:29:57.163683
111617,4.031036,8900,76,3.191,2026-06-28 08:29:57.163683
88640,4.030951,8901,14,3.500,2026-06-28 08:29:57.163683
26720,4.030871,8902,14,3.464,2026-06-28 08:29:57.163683
86181,4.030824,8903,8,3.563,2026-06-28 08:29:57.163683
569,4.030809,8904,1673,2.944,2026-06-28 08:29:57.163683
4810,4.030760,8905,95,3.247,2026-06-28 08:29:57.163683
27221,4.030743,8906,8,3.563,2026-06-28 08:29:57.163683
6792,4.030565,8907,87,3.207,2026-06-28 08:29:57.163683
5681,4.030489,8908,46,3.283,2026-06-28 08:29:57.163683
4,4.030380,8909,2756,2.861,2026-06-28 08:29:57.163683
52858,4.030374,8910,8,3.625,2026-06-28 08:29:57.163683
1773,4.030362,8911,108,3.199,2026-06-28 08:29:57.163683
111913,4.030338,8912,6,3.750,2026-06-28 08:29:57.163683
31672,4.030337,8913,22,3.318,2026-06-28 08:29:57.163683
107780,4.030328,8914,7,3.571,2026-06-28 08:29:57.163683
5838,4.030318,8915,103,3.214,2026-06-28 08:29:57.163683
26655,4.030267,8916,5,3.900,2026-06-28 08:29:57.163683
111113,4.030191,8917,318,3.093,2026-06-28 08:29:57.163683
72850,4.030114,8918,8,3.625,2026-06-28 08:29:57.163683
37375,4.030061,8919,17,3.412,2026-06-28 08:29:57.163683
3657,4.030059,8920,29,3.328,2026-06-28 08:29:57.163683
100485,4.030034,8921,18,3.389,2026-06-28 08:29:57.163683
5590,4.030030,8922,39,3.308,2026-06-28 08:29:57.163683
31467,4.030021,8923,71,3.261,2026-06-28 08:29:57.163683
26199,4.029959,8924,133,3.203,2026-06-28 08:29:57.163683
99191,4.029890,8925,10,3.600,2026-06-28 08:29:57.163683
30818,4.029871,8926,261,3.130,2026-06-28 08:29:57.163683
6243,4.029778,8927,362,3.099,2026-06-28 08:29:57.163683
580,4.029700,8928,569,3.076,2026-06-28 08:29:57.163683
98373,4.029604,8929,56,3.232,2026-06-28 08:29:57.163683
94659,4.029543,8930,9,3.444,2026-06-28 08:29:57.163683
1920,4.029529,8931,3731,2.808,2026-06-28 08:29:57.163683
8369,4.029333,8932,618,3.020,2026-06-28 08:29:57.163683
96266,4.029310,8933,11,3.591,2026-06-28 08:29:57.163683
73114,4.029250,8934,12,3.500,2026-06-28 08:29:57.163683
6261,4.029242,8935,83,3.241,2026-06-28 08:29:57.163683
26643,4.029227,8936,17,3.471,2026-06-28 08:29:57.163683
103210,4.029214,8937,18,3.361,2026-06-28 08:29:57.163683
62054,4.029139,8938,7,3.714,2026-06-28 08:29:57.163683
118866,4.029049,8939,5,3.800,2026-06-28 08:29:57.163683
87270,4.029009,8940,65,3.262,2026-06-28 08:29:57.163683
5401,4.028971,8941,1348,2.959,2026-06-28 08:29:57.163683
112913,4.028952,8942,17,3.382,2026-06-28 08:29:57.163683
86606,4.028835,8943,10,3.550,2026-06-28 08:29:57.163683
85072,4.028820,8944,35,3.314,2026-06-28 08:29:57.163683
110390,4.028791,8945,8,3.625,2026-06-28 08:29:57.163683
6728,4.028769,8946,40,3.300,2026-06-28 08:29:57.163683
72102,4.028768,8947,7,3.714,2026-06-28 08:29:57.163683
7928,4.028751,8948,29,3.328,2026-06-28 08:29:57.163683
26985,4.028742,8949,59,3.263,2026-06-28 08:29:57.163683
72302,4.028733,8950,5,4.000,2026-06-28 08:29:57.163683
113559,4.028715,8951,5,3.900,2026-06-28 08:29:57.163683
5951,4.028709,8952,236,3.127,2026-06-28 08:29:57.163683
62836,4.028675,8953,103,3.218,2026-06-28 08:29:57.163683
6930,4.028663,8954,22,3.386,2026-06-28 08:29:57.163683
5786,4.028656,8955,35,3.286,2026-06-28 08:29:57.163683
103665,4.028589,8956,14,3.500,2026-06-28 08:29:57.163683
115881,4.028568,8957,34,3.294,2026-06-28 08:29:57.163683
78016,4.028527,8958,9,3.556,2026-06-28 08:29:57.163683
95473,4.028525,8959,15,3.400,2026-06-28 08:29:57.163683
106863,4.028506,8960,6,3.917,2026-06-28 08:29:57.163683
36477,4.028480,8961,116,3.216,2026-06-28 08:29:57.163683
1726,4.028421,8962,1994,2.897,2026-06-28 08:29:57.163683
109425,4.028393,8963,12,3.458,2026-06-28 08:29:57.163683
36799,4.028175,8964,15,3.400,2026-06-28 08:29:57.163683
7454,4.028118,8965,3712,2.796,2026-06-28 08:29:57.163683
66352,4.028075,8966,6,3.750,2026-06-28 08:29:57.163683
1861,4.028020,8967,104,3.231,2026-06-28 08:29:57.163683
756,4.028016,8968,113,3.181,2026-06-28 08:29:57.163683
79029,4.027958,8969,29,3.328,2026-06-28 08:29:57.163683
82308,4.027955,8970,5,3.900,2026-06-28 08:29:57.163683
1642,4.027954,8971,693,3.069,2026-06-28 08:29:57.163683
67929,4.027899,8972,13,3.462,2026-06-28 08:29:57.163683
8857,4.027749,8973,19,3.395,2026-06-28 08:29:57.163683
5263,4.027709,8974,56,3.268,2026-06-28 08:29:57.163683
100326,4.027648,8975,91,3.231,2026-06-28 08:29:57.163683
8778,4.027561,8976,71,3.239,2026-06-28 08:29:57.163683
5744,4.027544,8977,27,3.333,2026-06-28 08:29:57.163683
88812,4.027434,8978,341,3.106,2026-06-28 08:29:57.163683
106924,4.027355,8979,6,3.750,2026-06-28 08:29:57.163683
78335,4.027276,8980,19,3.395,2026-06-28 08:29:57.163683
83531,4.027183,8981,9,3.500,2026-06-28 08:29:57.163683
7949,4.027011,8982,75,3.207,2026-06-28 08:29:57.163683
34135,4.026995,8983,6,3.833,2026-06-28 08:29:57.163683
6462,4.026965,8984,62,3.226,2026-06-28 08:29:57.163683
46098,4.026823,8985,20,3.350,2026-06-28 08:29:57.163683
102826,4.026818,8986,5,3.900,2026-06-28 08:29:57.163683
3126,4.026762,8987,66,3.280,2026-06-28 08:29:57.163683
73460,4.026753,8988,9,3.500,2026-06-28 08:29:57.163683
86432,4.026737,8989,15,3.433,2026-06-28 08:29:57.163683
103439,4.026721,8990,11,3.455,2026-06-28 08:29:57.163683
56995,4.026704,8991,11,3.455,2026-06-28 08:29:57.163683
8329,4.026661,8992,15,3.433,2026-06-28 08:29:57.163683
5228,4.026654,8993,65,3.254,2026-06-28 08:29:57.163683
1430,4.026574,8994,200,3.190,2026-06-28 08:29:57.163683
96638,4.026524,8995,5,3.900,2026-06-28 08:29:57.163683
8715,4.026412,8996,22,3.364,2026-06-28 08:29:57.163683
2168,4.026379,8997,511,3.035,2026-06-28 08:29:57.163683
25908,4.026367,8998,40,3.300,2026-06-28 08:29:57.163683
27372,4.026325,8999,9,3.556,2026-06-28 08:29:57.163683
5698,4.026306,9000,15,3.433,2026-06-28 08:29:57.163683
78313,4.026270,9001,37,3.324,2026-06-28 08:29:57.163683
110346,4.026250,9002,10,3.550,2026-06-28 08:29:57.163683
89945,4.026243,9003,24,3.354,2026-06-28 08:29:57.163683
32415,4.026102,9004,15,3.400,2026-06-28 08:29:57.163683
7094,4.026095,9005,71,3.225,2026-06-28 08:29:57.163683
78420,4.026061,9006,12,3.500,2026-06-28 08:29:57.163683
6778,4.026034,9007,18,3.361,2026-06-28 08:29:57.163683
843,4.025991,9008,58,3.328,2026-06-28 08:29:57.163683
27094,4.025949,9009,15,3.400,2026-06-28 08:29:57.163683
19,4.025933,9010,20938,2.607,2026-06-28 08:29:57.163683
117726,4.025933,9011,5,3.900,2026-06-28 08:29:57.163683
76208,4.025927,9012,13,3.346,2026-06-28 08:29:57.163683
1091,4.025895,9013,5148,2.776,2026-06-28 08:29:57.163683
6750,4.025886,9014,447,3.074,2026-06-28 08:29:57.163683
112488,4.025749,9015,7,3.643,2026-06-28 08:29:57.163683
2136,4.025631,9016,2883,2.849,2026-06-28 08:29:57.163683
25977,4.025622,9017,76,3.250,2026-06-28 08:29:57.163683
6956,4.025589,9018,22,3.318,2026-06-28 08:29:57.163683
4767,4.025582,9019,384,3.100,2026-06-28 08:29:57.163683
93865,4.025575,9020,15,3.467,2026-06-28 08:29:57.163683
31160,4.025475,9021,44,3.284,2026-06-28 08:29:57.163683
86762,4.025474,9022,23,3.391,2026-06-28 08:29:57.163683
50162,4.025427,9023,191,3.128,2026-06-28 08:29:57.163683
36436,4.025361,9024,13,3.462,2026-06-28 08:29:57.163683
1026,4.025331,9025,119,3.193,2026-06-28 08:29:57.163683
52806,4.025309,9026,131,3.168,2026-06-28 08:29:57.163683
78618,4.025295,9027,11,3.545,2026-06-28 08:29:57.163683
5035,4.025261,9028,116,3.198,2026-06-28 08:29:57.163683
45987,4.025190,9029,18,3.361,2026-06-28 08:29:57.163683
55369,4.025148,9030,18,3.361,2026-06-28 08:29:57.163683
54318,4.025126,9031,11,3.500,2026-06-28 08:29:57.163683
5589,4.025081,9032,314,3.110,2026-06-28 08:29:57.163683
4677,4.025018,9033,2461,2.872,2026-06-28 08:29:57.163683
69516,4.024981,9034,154,3.188,2026-06-28 08:29:57.163683
115180,4.024981,9035,5,3.800,2026-06-28 08:29:57.163683
5345,4.024943,9036,42,3.286,2026-06-28 08:29:57.163683
98996,4.024935,9037,5,3.800,2026-06-28 08:29:57.163683
1314,4.024904,9038,44,3.227,2026-06-28 08:29:57.163683
72915,4.024903,9039,7,3.714,2026-06-28 08:29:57.163683
5960,4.024800,9040,166,3.175,2026-06-28 08:29:57.163683
45537,4.024795,9041,9,3.556,2026-06-28 08:29:57.163683
25888,4.024730,9042,35,3.286,2026-06-28 08:29:57.163683
7253,4.024722,9043,62,3.242,2026-06-28 08:29:57.163683
99875,4.024699,9044,17,3.382,2026-06-28 08:29:57.163683
27431,4.024649,9045,11,3.500,2026-06-28 08:29:57.163683
80677,4.024578,9046,10,3.500,2026-06-28 08:29:57.163683
2800,4.024514,9047,287,3.085,2026-06-28 08:29:57.163683
91974,4.024430,9048,320,3.086,2026-06-28 08:29:57.163683
57811,4.024347,9049,9,3.556,2026-06-28 08:29:57.163683
78585,4.024190,9050,11,3.500,2026-06-28 08:29:57.163683
26191,4.024122,9051,16,3.438,2026-06-28 08:29:57.163683
6413,4.024092,9052,313,3.112,2026-06-28 08:29:57.163683
2120,4.024085,9053,1571,2.921,2026-06-28 08:29:57.163683
6179,4.023943,9054,56,3.286,2026-06-28 08:29:57.163683
5308,4.023871,9055,3129,2.844,2026-06-28 08:29:57.163683
5671,4.023865,9056,23,3.348,2026-06-28 08:29:57.163683
97880,4.023815,9057,6,3.750,2026-06-28 08:29:57.163683
73981,4.023750,9058,20,3.350,2026-06-28 08:29:57.163683
1713,4.023691,9059,2267,2.866,2026-06-28 08:29:57.163683
4108,4.023662,9060,95,3.232,2026-06-28 08:29:57.163683
8762,4.023629,9061,43,3.302,2026-06-28 08:29:57.163683
5720,4.023536,9062,32,3.281,2026-06-28 08:29:57.163683
6277,4.023527,9063,36,3.333,2026-06-28 08:29:57.163683
2844,4.023514,9064,544,3.075,2026-06-28 08:29:57.163683
